row 0.0,1.0,1=0.346,0=0.654
row 4443.0,0.0,1=0.001,0=0.999
row 4444.0,0.0,1=0.001,0=0.999
row 4445.0,0.0,1=0.001,0=0.999
row 4446.0,0.0,1=0.000,0=1.000
row 4447.0,0.0,1=0.000,0=1.000
row 4448.0,0.0,1=0.001,0=0.999
row 4449.0,0.0,1=0.001,0=0.999
row 4450.0,0.0,1=0.001,0=0.999
row 4451.0,0.0,1=0.000,0=1.000
row 4452.0,0.0,1=0.162,0=0.838
row 4454.0,0.0,1=0.450,0=0.550
row 4455.0,0.0,1=0.005,0=0.995
row 4456.0,0.0,1=0.000,0=1.000
row 4457.0,0.0,1=0.000,0=1.000
row 4458.0,0.0,1=0.411,0=0.589
row 4459.0,0.0,1=0.001,0=0.999
row 4460.0,0.0,1=0.001,0=0.999
row 4461.0,0.0,1=0.001,0=0.999
row 4462.0,0.0,1=0.000,0=1.000
row 4463.0,0.0,1=0.000,0=1.000
row 4464.0,0.0,1=0.000,0=1.000
row 4465.0,0.0,1=0.001,0=0.999
row 4466.0,0.0,1=0.001,0=0.999
row 4467.0,0.0,1=0.000,0=1.000
row 4468.0,0.0,1=0.162,0=0.838
row 4469.0,0.0,1=0.298,0=0.702
row 4471.0,0.0,1=0.005,0=0.995
row 4473.0,0.0,1=0.167,0=0.833
row 4474.0,0.0,1=0.007,0=0.993
row 4476.0,0.0,1=0.167,0=0.833
row 4477.0,0.0,1=0.012,0=0.988
row 4478.0,0.0,1=0.000,0=1.000
row 4480.0,0.0,1=0.167,0=0.833
row 4481.0,0.0,1=0.007,0=0.993
row 4482.0,0.0,1=0.000,0=1.000
row 4483.0,0.0,1=0.000,0=1.000
row 4484.0,0.0,1=0.000,0=1.000
row 4485.0,0.0,1=0.145,0=0.855
row 4487.0,0.0,1=0.167,0=0.833
row 4488.0,0.0,1=0.007,0=0.993
row 4489.0,0.0,1=0.000,0=1.000
row 4490.0,0.0,1=0.000,0=1.000
row 4491.0,0.0,1=0.000,0=1.000
row 4493.0,0.0,1=0.000,0=1.000
row 4494.0,0.0,1=0.000,0=1.000
row 4495.0,0.0,1=0.001,0=0.999
row 4496.0,0.0,1=0.000,0=1.000
row 4497.0,0.0,1=0.000,0=1.000
row 4498.0,0.0,1=0.606,0=0.394
row 4499.0,0.0,1=0.167,0=0.833
row 4500.0,0.0,1=0.020,0=0.980
row 4501.0,0.0,1=0.000,0=1.000
row 4502.0,0.0,1=0.000,0=1.000
row 4503.0,0.0,1=0.000,0=1.000
row 4504.0,0.0,1=0.145,0=0.855
row 4505.0,0.0,1=0.000,0=1.000
row 4506.0,0.0,1=0.000,0=1.000
row 4507.0,0.0,1=0.001,0=0.999
row 4508.0,0.0,1=0.001,0=0.999
row 4509.0,0.0,1=0.000,0=1.000
row 4510.0,0.0,1=0.606,0=0.394
row 4512.0,0.0,1=0.007,0=0.993
row 4514.0,0.0,1=0.607,0=0.393
row 4515.0,0.0,1=0.009,0=0.991
row 4518.0,0.0,1=0.055,0=0.945
row 4519.0,0.0,1=0.022,0=0.978
row 4520.0,0.0,1=0.399,0=0.601
row 4521.0,0.0,1=0.561,0=0.439
row 4523.0,0.0,1=0.022,0=0.978
row 4524.0,0.0,1=0.399,0=0.601
row 4526.0,0.0,1=0.055,0=0.945
row 4527.0,0.0,1=0.009,0=0.991
row 4528.0,0.0,1=0.399,0=0.601
row 4529.0,0.0,1=0.561,0=0.439
row 4531.0,0.0,1=0.009,0=0.991
row 4533.0,0.0,1=0.581,0=0.419
row 4534.0,0.0,1=0.690,0=0.310
row 4535.0,0.0,1=0.055,0=0.945
row 4536.0,0.0,1=0.009,0=0.991
row 4537.0,0.0,1=0.399,0=0.601
row 4538.0,0.0,1=0.340,0=0.660
row 4540.0,0.0,1=0.055,0=0.945
row 4541.0,0.0,1=0.009,0=0.991
row 4542.0,0.0,1=0.399,0=0.601
row 4543.0,0.0,1=0.340,0=0.660
row 4544.0,0.0,1=0.561,0=0.439
row 4546.0,0.0,1=0.009,0=0.991
row 4547.0,0.0,1=0.399,0=0.601
row 4551.0,0.0,1=0.022,0=0.978
row 4552.0,0.0,1=0.117,0=0.883
row 4553.0,0.0,1=0.340,0=0.660
row 4554.0,0.0,1=0.001,0=0.999
row 4555.0,0.0,1=0.000,0=1.000
row 4556.0,0.0,1=0.001,0=0.999
row 4557.0,0.0,1=0.000,0=1.000
row 4558.0,0.0,1=0.561,0=0.439
row 4560.0,0.0,1=0.022,0=0.978
row 4561.0,0.0,1=0.399,0=0.601
row 4562.0,0.0,1=0.340,0=0.660
row 4563.0,0.0,1=0.001,0=0.999
row 4564.0,0.0,1=0.001,0=0.999
row 4565.0,0.0,1=0.001,0=0.999
row 4566.0,0.0,1=0.000,0=1.000
row 4567.0,0.0,1=0.001,0=0.999
row 4568.0,0.0,1=0.000,0=1.000
row 4569.0,0.0,1=0.001,0=0.999
row 4570.0,0.0,1=0.000,0=1.000
row 4571.0,0.0,1=0.561,0=0.439
row 4573.0,0.0,1=0.009,0=0.991
row 4575.0,0.0,1=0.008,0=0.992
row 4577.0,0.0,1=0.008,0=0.992
row 4579.0,0.0,1=0.010,0=0.990
row 4580.0,0.0,1=0.001,0=0.999
row 4581.0,0.0,1=0.000,0=1.000
row 4582.0,0.0,1=0.000,0=1.000
row 4584.0,0.0,1=0.589,0=0.411
row 4585.0,0.0,1=0.008,0=0.992
row 4586.0,0.0,1=0.000,0=1.000
row 4588.0,0.0,1=0.000,0=1.000
row 4589.0,0.0,1=0.008,0=0.992
row 4590.0,0.0,1=0.000,0=1.000
row 4591.0,0.0,1=0.353,0=0.647
row 4593.0,0.0,1=0.108,0=0.892
row 4594.0,0.0,1=0.000,0=1.000
row 4596.0,0.0,1=0.457,0=0.543
row 4597.0,0.0,1=0.108,0=0.892
row 4598.0,0.0,1=0.000,0=1.000
row 4600.0,0.0,1=0.829,0=0.171
row 4601.0,0.0,1=0.200,0=0.800
row 4603.0,0.0,1=0.000,0=1.000
row 4604.0,0.0,1=0.353,0=0.647
row 4605.0,0.0,1=0.829,0=0.171
row 4606.0,0.0,1=0.108,0=0.892
row 4608.0,0.0,1=0.425,0=0.575
row 4609.0,0.0,1=0.000,0=1.000
row 4610.0,0.0,1=0.353,0=0.647
row 4612.0,0.0,1=0.108,0=0.892
row 4614.0,0.0,1=0.425,0=0.575
row 4615.0,0.0,1=0.000,0=1.000
row 4616.0,0.0,1=0.353,0=0.647
row 4618.0,0.0,1=0.108,0=0.892
row 4619.0,0.0,1=0.425,0=0.575
row 4620.0,0.0,1=0.000,0=1.000
row 4621.0,0.0,1=0.353,0=0.647
row 4623.0,0.0,1=0.108,0=0.892
row 4624.0,0.0,1=0.425,0=0.575
row 4625.0,0.0,1=0.000,0=1.000
row 4626.0,0.0,1=0.353,0=0.647
row 4628.0,0.0,1=0.108,0=0.892
row 4629.0,0.0,1=0.000,0=1.000
row 4631.0,0.0,1=0.060,0=0.940
row 4632.0,0.0,1=0.108,0=0.892
row 4633.0,0.0,1=0.000,0=1.000
row 4634.0,0.0,1=0.353,0=0.647
row 4636.0,0.0,1=0.108,0=0.892
row 4637.0,0.0,1=0.000,0=1.000
row 4638.0,0.0,1=0.353,0=0.647
row 4640.0,0.0,1=0.108,0=0.892
row 4641.0,0.0,1=0.000,0=1.000
row 4642.0,0.0,1=0.257,0=0.743
row 4644.0,0.0,1=0.200,0=0.800
row 4645.0,0.0,1=0.000,0=1.000
row 4647.0,0.0,1=0.457,0=0.543
row 4648.0,0.0,1=0.200,0=0.800
row 4649.0,0.0,1=0.000,0=1.000
row 4651.0,0.0,1=0.457,0=0.543
row 4652.0,0.0,1=0.108,0=0.892
row 4653.0,0.0,1=0.000,0=1.000
row 4655.0,0.0,1=0.060,0=0.940
row 4656.0,0.0,1=0.108,0=0.892
row 4657.0,0.0,1=0.000,0=1.000
row 4658.0,0.0,1=0.353,0=0.647
row 4660.0,0.0,1=0.108,0=0.892
row 4661.0,0.0,1=0.000,0=1.000
row 4662.0,0.0,1=0.353,0=0.647
row 4664.0,0.0,1=0.108,0=0.892
row 4666.0,0.0,1=0.000,0=1.000
row 4667.0,0.0,1=0.353,0=0.647
row 4669.0,0.0,1=0.108,0=0.892
row 4670.0,0.0,1=0.000,0=1.000
row 4671.0,0.0,1=0.353,0=0.647
row 4673.0,0.0,1=0.108,0=0.892
row 4675.0,0.0,1=0.000,0=1.000
row 4676.0,0.0,1=0.353,0=0.647
row 4678.0,0.0,1=0.108,0=0.892
row 4679.0,0.0,1=0.000,0=1.000
row 4680.0,0.0,1=0.257,0=0.743
row 4682.0,0.0,1=0.200,0=0.800
row 4683.0,0.0,1=0.000,0=1.000
row 4685.0,0.0,1=0.457,0=0.543
row 4686.0,0.0,1=0.200,0=0.800
row 4687.0,0.0,1=0.000,0=1.000
row 4689.0,0.0,1=0.457,0=0.543
row 4690.0,0.0,1=0.108,0=0.892
row 4691.0,0.0,1=0.000,0=1.000
row 4693.0,0.0,1=0.493,0=0.507
row 4694.0,0.0,1=0.200,0=0.800
row 4695.0,0.0,1=0.000,0=1.000
row 4696.0,0.0,1=0.437,0=0.563
row 4699.0,0.0,1=0.000,0=1.000
row 4700.0,0.0,1=0.437,0=0.563
row 4702.0,0.0,1=0.207,0=0.793
row 4703.0,0.0,1=0.000,0=1.000
row 4704.0,0.0,1=0.000,0=1.000
row 4705.0,0.0,1=0.000,0=1.000
row 4706.0,0.0,1=0.353,0=0.647
row 4708.0,0.0,1=0.200,0=0.800
row 4709.0,0.0,1=0.000,0=1.000
row 4710.0,0.0,1=0.000,0=1.000
row 4711.0,0.0,1=0.000,0=1.000
row 4713.0,0.0,1=0.353,0=0.647
row 4714.0,0.0,1=0.457,0=0.543
row 4715.0,0.0,1=0.108,0=0.892
row 4716.0,0.0,1=0.000,0=1.000
row 4718.0,0.0,1=0.003,0=0.997
row 4719.0,0.0,1=0.000,0=1.000
row 4721.0,0.0,1=0.003,0=0.997
row 4722.0,0.0,1=0.000,0=1.000
row 4723.0,0.0,1=0.000,0=1.000
row 4724.0,0.0,1=0.000,0=1.000
row 4725.0,0.0,1=0.000,0=1.000
row 4726.0,0.0,1=0.000,0=1.000
row 4727.0,0.0,1=0.001,0=0.999
row 4728.0,0.0,1=0.000,0=1.000
row 4729.0,0.0,1=0.000,0=1.000
row 4730.0,0.0,1=0.000,0=1.000
row 4731.0,0.0,1=0.000,0=1.000
row 4733.0,0.0,1=0.003,0=0.997
row 4734.0,0.0,1=0.001,0=0.999
row 4735.0,0.0,1=0.001,0=0.999
row 4736.0,0.0,1=0.001,0=0.999
row 4737.0,0.0,1=0.001,0=0.999
row 4738.0,0.0,1=0.000,0=1.000
row 4739.0,0.0,1=0.000,0=1.000
row 4740.0,0.0,1=0.002,0=0.998
row 4741.0,0.0,1=0.002,0=0.998
row 4742.0,0.0,1=0.000,0=1.000
row 4743.0,0.0,1=0.001,0=0.999
row 4744.0,0.0,1=0.001,0=0.999
row 4745.0,0.0,1=0.001,0=0.999
row 4746.0,0.0,1=0.000,0=1.000
row 4747.0,0.0,1=0.001,0=0.999
row 4748.0,0.0,1=0.001,0=0.999
row 4749.0,0.0,1=0.000,0=1.000
row 4750.0,0.0,1=0.001,0=0.999
row 4751.0,0.0,1=0.000,0=1.000
row 4752.0,0.0,1=0.000,0=1.000
row 4754.0,0.0,1=0.002,0=0.998
row 4755.0,0.0,1=0.000,0=1.000
row 4756.0,0.0,1=0.001,0=0.999
row 4757.0,0.0,1=0.001,0=0.999
row 4758.0,0.0,1=0.001,0=0.999
row 4759.0,0.0,1=0.001,0=0.999
row 4760.0,0.0,1=0.001,0=0.999
row 4761.0,0.0,1=0.000,0=1.000
row 4762.0,0.0,1=0.001,0=0.999
row 4763.0,0.0,1=0.000,0=1.000
row 4764.0,0.0,1=0.001,0=0.999
row 4765.0,0.0,1=0.001,0=0.999
row 4766.0,0.0,1=0.001,0=0.999
row 4767.0,0.0,1=0.000,0=1.000
row 4768.0,0.0,1=0.000,0=1.000
row 4769.0,0.0,1=0.000,0=1.000
row 4770.0,0.0,1=0.001,0=0.999
row 4771.0,0.0,1=0.000,0=1.000
row 4772.0,0.0,1=0.001,0=0.999
row 4773.0,0.0,1=0.000,0=1.000
row 4774.0,0.0,1=0.001,0=0.999
row 4775.0,0.0,1=0.000,0=1.000
row 4776.0,0.0,1=0.000,0=1.000
row 4777.0,0.0,1=0.198,0=0.802
row 4779.0,0.0,1=0.002,0=0.998
row 4780.0,0.0,1=0.000,0=1.000
row 4781.0,0.0,1=0.001,0=0.999
row 4782.0,0.0,1=0.001,0=0.999
row 4783.0,0.0,1=0.001,0=0.999
row 4784.0,0.0,1=0.001,0=0.999
row 4785.0,0.0,1=0.001,0=0.999
row 4786.0,0.0,1=0.000,0=1.000
row 4787.0,0.0,1=0.001,0=0.999
row 4788.0,0.0,1=0.000,0=1.000
row 4789.0,0.0,1=0.001,0=0.999
row 4790.0,0.0,1=0.001,0=0.999
row 4791.0,0.0,1=0.001,0=0.999
row 4792.0,0.0,1=0.000,0=1.000
row 4793.0,0.0,1=0.000,0=1.000
row 4794.0,0.0,1=0.000,0=1.000
row 4795.0,0.0,1=0.001,0=0.999
row 4796.0,0.0,1=0.000,0=1.000
row 4797.0,0.0,1=0.001,0=0.999
row 4798.0,0.0,1=0.000,0=1.000
row 4799.0,0.0,1=0.001,0=0.999
row 4800.0,0.0,1=0.000,0=1.000
row 4801.0,0.0,1=0.001,0=0.999
row 4802.0,0.0,1=0.000,0=1.000
row 4803.0,0.0,1=0.000,0=1.000
row 4804.0,0.0,1=0.000,0=1.000
row 4805.0,0.0,1=0.000,0=1.000
row 4806.0,0.0,1=0.000,0=1.000
row 4807.0,0.0,1=0.000,0=1.000
row 4809.0,0.0,1=0.063,0=0.937
row 4810.0,0.0,1=0.002,0=0.998
row 4811.0,0.0,1=0.001,0=0.999
row 4812.0,0.0,1=0.000,0=1.000
row 4813.0,0.0,1=0.001,0=0.999
row 4814.0,0.0,1=0.001,0=0.999
row 4815.0,0.0,1=0.001,0=0.999
row 4816.0,0.0,1=0.001,0=0.999
row 4817.0,0.0,1=0.001,0=0.999
row 4818.0,0.0,1=0.000,0=1.000
row 4819.0,0.0,1=0.001,0=0.999
row 4820.0,0.0,1=0.000,0=1.000
row 4821.0,0.0,1=0.001,0=0.999
row 4822.0,0.0,1=0.001,0=0.999
row 4823.0,0.0,1=0.001,0=0.999
row 4824.0,0.0,1=0.000,0=1.000
row 4825.0,0.0,1=0.000,0=1.000
row 4826.0,0.0,1=0.000,0=1.000
row 4827.0,0.0,1=0.001,0=0.999
row 4828.0,0.0,1=0.000,0=1.000
row 4829.0,0.0,1=0.001,0=0.999
row 4830.0,0.0,1=0.000,0=1.000
row 4831.0,0.0,1=0.001,0=0.999
row 4832.0,0.0,1=0.000,0=1.000
row 4833.0,0.0,1=0.000,0=1.000
row 4834.0,0.0,1=0.000,0=1.000
row 4835.0,0.0,1=0.000,0=1.000
row 4836.0,0.0,1=0.000,0=1.000
row 4837.0,0.0,1=0.000,0=1.000
row 4838.0,0.0,1=0.000,0=1.000
row 4839.0,0.0,1=0.000,0=1.000
row 4840.0,0.0,1=0.198,0=0.802
row 4842.0,0.0,1=0.002,0=0.998
row 4843.0,0.0,1=0.000,0=1.000
row 4844.0,0.0,1=0.000,0=1.000
row 4845.0,0.0,1=0.000,0=1.000
row 4846.0,0.0,1=0.000,0=1.000
row 4847.0,0.0,1=0.000,0=1.000
row 4848.0,0.0,1=0.000,0=1.000
row 4850.0,0.0,1=0.000,0=1.000
row 4851.0,0.0,1=0.000,0=1.000
row 4852.0,0.0,1=0.005,0=0.995
row 4853.0,0.0,1=0.000,0=1.000
row 4854.0,0.0,1=0.000,0=1.000
row 4855.0,0.0,1=0.000,0=1.000
row 4856.0,0.0,1=0.000,0=1.000
row 4857.0,0.0,1=0.000,0=1.000
row 4858.0,0.0,1=0.000,0=1.000
row 4859.0,0.0,1=0.123,0=0.877
row 4860.0,0.0,1=0.001,0=0.999
row 4861.0,0.0,1=0.002,0=0.998
row 4862.0,0.0,1=0.001,0=0.999
row 4863.0,0.0,1=0.002,0=0.998
row 4864.0,0.0,1=0.001,0=0.999
row 4865.0,0.0,1=0.001,0=0.999
row 4866.0,0.0,1=0.001,0=0.999
row 4867.0,0.0,1=0.001,0=0.999
row 4868.0,0.0,1=0.001,0=0.999
row 4869.0,0.0,1=0.000,0=1.000
row 4873.0,0.0,1=0.000,0=1.000
row 4874.0,0.0,1=0.000,0=1.000
row 4875.0,0.0,1=0.002,0=0.998
row 4876.0,0.0,1=0.000,0=1.000
row 4877.0,0.0,1=0.000,0=1.000
row 4878.0,0.0,1=0.000,0=1.000
row 4879.0,0.0,1=0.000,0=1.000
row 4880.0,0.0,1=0.000,0=1.000
row 4881.0,0.0,1=0.000,0=1.000
row 4882.0,0.0,1=0.123,0=0.877
row 4883.0,0.0,1=0.001,0=0.999
row 4884.0,0.0,1=0.002,0=0.998
row 4885.0,0.0,1=0.001,0=0.999
row 4886.0,0.0,1=0.002,0=0.998
row 4887.0,0.0,1=0.001,0=0.999
row 4888.0,0.0,1=0.001,0=0.999
row 4889.0,0.0,1=0.001,0=0.999
row 4890.0,0.0,1=0.001,0=0.999
row 4891.0,0.0,1=0.001,0=0.999
row 4892.0,0.0,1=0.000,0=1.000
row 4896.0,0.0,1=0.000,0=1.000
row 4897.0,0.0,1=0.000,0=1.000
row 4898.0,0.0,1=0.002,0=0.998
row 4899.0,0.0,1=0.000,0=1.000
row 4900.0,0.0,1=0.000,0=1.000
row 4901.0,0.0,1=0.000,0=1.000
row 4902.0,0.0,1=0.000,0=1.000
row 4903.0,0.0,1=0.000,0=1.000
row 4904.0,0.0,1=0.000,0=1.000
row 4905.0,0.0,1=0.123,0=0.877
row 4906.0,0.0,1=0.001,0=0.999
row 4907.0,0.0,1=0.002,0=0.998
row 4908.0,0.0,1=0.001,0=0.999
row 4909.0,0.0,1=0.002,0=0.998
row 4910.0,0.0,1=0.001,0=0.999
row 4911.0,0.0,1=0.001,0=0.999
row 4912.0,0.0,1=0.001,0=0.999
row 4913.0,0.0,1=0.001,0=0.999
row 4914.0,0.0,1=0.001,0=0.999
row 4915.0,0.0,1=0.000,0=1.000
row 4919.0,0.0,1=0.000,0=1.000
row 4920.0,0.0,1=0.000,0=1.000
row 4921.0,0.0,1=0.002,0=0.998
row 4922.0,0.0,1=0.000,0=1.000
row 4923.0,0.0,1=0.000,0=1.000
row 4924.0,0.0,1=0.000,0=1.000
row 4925.0,0.0,1=0.000,0=1.000
row 4926.0,0.0,1=0.000,0=1.000
row 4927.0,0.0,1=0.000,0=1.000
row 4928.0,0.0,1=0.123,0=0.877
row 4929.0,0.0,1=0.001,0=0.999
row 4930.0,0.0,1=0.002,0=0.998
row 4931.0,0.0,1=0.001,0=0.999
row 4932.0,0.0,1=0.002,0=0.998
row 4933.0,0.0,1=0.001,0=0.999
row 4934.0,0.0,1=0.001,0=0.999
row 4935.0,0.0,1=0.001,0=0.999
row 4936.0,0.0,1=0.001,0=0.999
row 4937.0,0.0,1=0.001,0=0.999
row 4938.0,0.0,1=0.001,0=0.999
row 4942.0,0.0,1=0.000,0=1.000
row 4943.0,0.0,1=0.001,0=0.999
row 4944.0,0.0,1=0.000,0=1.000
row 4945.0,0.0,1=0.000,0=1.000
row 4946.0,0.0,1=0.000,0=1.000
row 4947.0,0.0,1=0.002,0=0.998
row 4948.0,0.0,1=0.000,0=1.000
row 4949.0,0.0,1=0.000,0=1.000
row 4950.0,0.0,1=0.000,0=1.000
row 4951.0,0.0,1=0.000,0=1.000
row 4952.0,0.0,1=0.000,0=1.000
row 4953.0,0.0,1=0.000,0=1.000
row 4954.0,0.0,1=0.123,0=0.877
row 4955.0,0.0,1=0.001,0=0.999
row 4956.0,0.0,1=0.002,0=0.998
row 4957.0,0.0,1=0.001,0=0.999
row 4958.0,0.0,1=0.002,0=0.998
row 4959.0,0.0,1=0.001,0=0.999
row 4960.0,0.0,1=0.001,0=0.999
row 4961.0,0.0,1=0.001,0=0.999
row 4962.0,0.0,1=0.001,0=0.999
row 4963.0,0.0,1=0.001,0=0.999
row 4964.0,0.0,1=0.001,0=0.999
row 4968.0,0.0,1=0.000,0=1.000
row 4969.0,0.0,1=0.001,0=0.999
row 4970.0,0.0,1=0.000,0=1.000
row 4971.0,0.0,1=0.000,0=1.000
row 4972.0,0.0,1=0.000,0=1.000
row 4973.0,0.0,1=0.002,0=0.998
row 4974.0,0.0,1=0.000,0=1.000
row 4975.0,0.0,1=0.000,0=1.000
row 4976.0,0.0,1=0.000,0=1.000
row 4977.0,0.0,1=0.000,0=1.000
row 4978.0,0.0,1=0.000,0=1.000
row 4979.0,0.0,1=0.000,0=1.000
row 4980.0,0.0,1=0.123,0=0.877
row 4981.0,0.0,1=0.001,0=0.999
row 4982.0,0.0,1=0.002,0=0.998
row 4983.0,0.0,1=0.001,0=0.999
row 4984.0,0.0,1=0.002,0=0.998
row 4985.0,0.0,1=0.001,0=0.999
row 4986.0,0.0,1=0.001,0=0.999
row 4987.0,0.0,1=0.001,0=0.999
row 4988.0,0.0,1=0.001,0=0.999
row 4989.0,0.0,1=0.001,0=0.999
row 4990.0,0.0,1=0.001,0=0.999
row 4994.0,0.0,1=0.000,0=1.000
row 4995.0,0.0,1=0.001,0=0.999
row 4996.0,0.0,1=0.000,0=1.000
row 4997.0,0.0,1=0.000,0=1.000
row 4998.0,0.0,1=0.000,0=1.000
row 4999.0,0.0,1=0.002,0=0.998
row 5000.0,0.0,1=0.000,0=1.000
row 5001.0,0.0,1=0.000,0=1.000
row 5002.0,0.0,1=0.000,0=1.000
row 5003.0,0.0,1=0.000,0=1.000
row 5004.0,0.0,1=0.000,0=1.000
row 5005.0,0.0,1=0.000,0=1.000
row 5006.0,0.0,1=0.123,0=0.877
row 5007.0,0.0,1=0.001,0=0.999
row 5008.0,0.0,1=0.002,0=0.998
row 5009.0,0.0,1=0.001,0=0.999
row 5010.0,0.0,1=0.002,0=0.998
row 5011.0,0.0,1=0.001,0=0.999
row 5012.0,0.0,1=0.001,0=0.999
row 5013.0,0.0,1=0.001,0=0.999
row 5014.0,0.0,1=0.001,0=0.999
row 5015.0,0.0,1=0.001,0=0.999
row 5016.0,0.0,1=0.001,0=0.999
row 5020.0,0.0,1=0.000,0=1.000
row 5021.0,0.0,1=0.001,0=0.999
row 5022.0,0.0,1=0.000,0=1.000
row 5023.0,0.0,1=0.000,0=1.000
row 5024.0,0.0,1=0.000,0=1.000
row 5025.0,0.0,1=0.002,0=0.998
row 5026.0,0.0,1=0.161,0=0.839
row 5027.0,0.0,1=0.001,0=0.999
row 5028.0,0.0,1=0.502,0=0.498
row 5029.0,0.0,1=0.001,0=0.999
row 5031.0,0.0,1=0.002,0=0.998
row 5032.0,0.0,1=0.161,0=0.839
row 5033.0,0.0,1=0.001,0=0.999
row 5035.0,0.0,1=0.001,0=0.999
row 5036.0,0.0,1=0.684,0=0.316
row 5037.0,0.0,1=0.002,0=0.998
row 5039.0,0.0,1=0.161,0=0.839
row 5040.0,0.0,1=0.001,0=0.999
row 5041.0,0.0,1=0.502,0=0.498
row 5042.0,0.0,1=0.001,0=0.999
row 5043.0,0.0,1=0.199,0=0.801
row 5044.0,0.0,1=0.002,0=0.998
row 5045.0,0.0,1=0.161,0=0.839
row 5046.0,0.0,1=0.001,0=0.999
row 5048.0,0.0,1=0.001,0=0.999
row 5049.0,0.0,1=0.199,0=0.801
row 5050.0,0.0,1=0.010,0=0.990
row 5051.0,0.0,1=0.161,0=0.839
row 5052.0,0.0,1=0.001,0=0.999
row 5054.0,0.0,1=0.001,0=0.999
row 5055.0,0.0,1=0.199,0=0.801
row 5056.0,0.0,1=0.005,0=0.995
row 5057.0,0.0,1=0.161,0=0.839
row 5058.0,0.0,1=0.001,0=0.999
row 5060.0,0.0,1=0.001,0=0.999
row 5061.0,0.0,1=0.199,0=0.801
row 5062.0,0.0,1=0.002,0=0.998
row 5064.0,0.0,1=0.001,0=0.999
row 5065.0,0.0,1=0.502,0=0.498
row 5066.0,0.0,1=0.001,0=0.999
row 5067.0,0.0,1=0.199,0=0.801
row 5068.0,0.0,1=0.002,0=0.998
row 5069.0,0.0,1=0.000,0=1.000
row 5070.0,0.0,1=0.684,0=0.316
row 5072.0,0.0,1=0.006,0=0.994
row 5073.0,0.0,1=0.000,0=1.000
row 5075.0,0.0,1=0.464,0=0.536
row 5076.0,0.0,1=0.020,0=0.980
row 5077.0,0.0,1=0.000,0=1.000
row 5079.0,0.0,1=0.001,0=0.999
row 5080.0,0.0,1=0.464,0=0.536
row 5081.0,0.0,1=0.012,0=0.988
row 5082.0,0.0,1=0.000,0=1.000
row 5084.0,0.0,1=0.001,0=0.999
row 5085.0,0.0,1=0.464,0=0.536
row 5086.0,0.0,1=0.006,0=0.994
row 5087.0,0.0,1=0.143,0=0.857
row 5088.0,0.0,1=0.157,0=0.843
row 5089.0,0.0,1=0.516,0=0.484
row 5091.0,0.0,1=0.002,0=0.998
row 5092.0,0.0,1=0.143,0=0.857
row 5093.0,0.0,1=0.157,0=0.843
row 5095.0,0.0,1=0.680,0=0.320
row 5096.0,0.0,1=0.002,0=0.998
row 5098.0,0.0,1=0.143,0=0.857
row 5099.0,0.0,1=0.157,0=0.843
row 5100.0,0.0,1=0.516,0=0.484
row 5101.0,0.0,1=0.206,0=0.794
row 5102.0,0.0,1=0.002,0=0.998
row 5103.0,0.0,1=0.143,0=0.857
row 5104.0,0.0,1=0.157,0=0.843
row 5106.0,0.0,1=0.206,0=0.794
row 5107.0,0.0,1=0.006,0=0.994
row 5108.0,0.0,1=0.143,0=0.857
row 5109.0,0.0,1=0.157,0=0.843
row 5111.0,0.0,1=0.000,0=1.000
row 5112.0,0.0,1=0.206,0=0.794
row 5113.0,0.0,1=0.003,0=0.997
row 5114.0,0.0,1=0.143,0=0.857
row 5115.0,0.0,1=0.157,0=0.843
row 5117.0,0.0,1=0.000,0=1.000
row 5118.0,0.0,1=0.206,0=0.794
row 5119.0,0.0,1=0.002,0=0.998
row 5120.0,0.0,1=0.143,0=0.857
row 5121.0,0.0,1=0.157,0=0.843
row 5123.0,0.0,1=0.001,0=0.999
row 5124.0,0.0,1=0.206,0=0.794
row 5125.0,0.0,1=0.002,0=0.998
row 5126.0,0.0,1=0.143,0=0.857
row 5128.0,0.0,1=0.704,0=0.296
row 5129.0,0.0,1=0.001,0=0.999
row 5130.0,0.0,1=0.000,0=1.000
row 5131.0,0.0,1=0.206,0=0.794
row 5132.0,0.0,1=0.003,0=0.997
row 5134.0,0.0,1=0.157,0=0.843
row 5135.0,0.0,1=0.516,0=0.484
row 5136.0,0.0,1=0.000,0=1.000
row 5137.0,0.0,1=0.000,0=1.000
row 5138.0,0.0,1=0.206,0=0.794
row 5139.0,0.0,1=0.002,0=0.998
row 5140.0,0.0,1=0.206,0=0.794
row 5141.0,0.0,1=0.157,0=0.843
row 5143.0,0.0,1=0.000,0=1.000
row 5144.0,0.0,1=0.421,0=0.579
row 5145.0,0.0,1=0.007,0=0.993
row 5146.0,0.0,1=0.206,0=0.794
row 5147.0,0.0,1=0.157,0=0.843
row 5149.0,0.0,1=0.000,0=1.000
row 5150.0,0.0,1=0.327,0=0.673
row 5151.0,0.0,1=0.002,0=0.998
row 5152.0,0.0,1=0.082,0=0.918
row 5153.0,0.0,1=0.157,0=0.843
row 5155.0,0.0,1=0.000,0=1.000
row 5156.0,0.0,1=0.106,0=0.894
row 5157.0,0.0,1=0.009,0=0.991
row 5158.0,0.0,1=0.206,0=0.794
row 5159.0,0.0,1=0.157,0=0.843
row 5161.0,0.0,1=0.000,0=1.000
row 5162.0,0.0,1=0.327,0=0.673
