id	line	column	filename	methodname	varname	vartype	lastassign	dis0	isparam	infor	incondnum	bodyuse	if
4216	263	8	DSCompiler.java	compileCompositionIndirection	derivativesIndirection	int[][]	PARAM_AS	41	1	1	0	NO_USE	0
4216	263	8	DSCompiler.java	compileCompositionIndirection	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	0	FIELD_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	termK	int[]	get()	5	0	1	0	ARR_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	equals	boolean	==	4	0	1	0	NO_USE	1
4217	270	12	DSCompiler.java	compileCompositionIndirection	k	int	+	6	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	termJ	int[]	get()	8	0	1	1	ARR_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	j	int	0	9	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	row	List<int[]>	CLASS_INSTANCE_CREATION	39	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	combined	List<int[]>	CLASS_INSTANCE_CREATION	10	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	i	int	0	40	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	vSize	int	NAME	44	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	dSize	int	NAME	43	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	compIndirection	int[][][]	ARRAY_CREATION	42	0	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	parameters	int	PARAM_AS	48	1	1	1	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	order	int	PARAM_AS	48	1	1	1	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	valueCompiler	DSCompiler	PARAM_AS	48	1	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	derivativeCompiler	DSCompiler	PARAM_AS	48	1	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	sizes	int[][]	PARAM_AS	48	1	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	derivativesIndirection	int[][]	PARAM_AS	48	1	1	0	NO_USE	0
4217	270	12	DSCompiler.java	compileCompositionIndirection	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
4218	291	4	DSCompiler.java	getPartialDerivativeIndex	orders	int	PARAM_AS	1	1	0	1	OTHER_USE	1
4218	291	4	DSCompiler.java	getPartialDerivativeIndex	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	2	FIELD_USE	1
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	derivativeOrder	int	ARRAY_ACCESS	2	0	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	i	int	-	3	0	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	index	int	0	6	0	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	m	int	NAME	5	0	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	ordersSum	int	0	4	0	1	1	PARAM_USE	1
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	parameters	int	PARAM_AS	7	1	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	order	int	PARAM_AS	7	1	1	1	PARAM_USE	1
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	sizes	int[][]	PARAM_AS	7	1	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	orders	int	PARAM_AS	7	1	1	0	NO_USE	0
4219	312	6	DSCompiler.java	getPartialDerivativeIndex	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
4220	534	4	DSCompiler.java	pow	operand	double[]	PARAM_AS	1	1	0	0	NO_USE	0
4220	534	4	DSCompiler.java	pow	operandOffset	int	PARAM_AS	1	1	0	0	NO_USE	0
4220	534	4	DSCompiler.java	pow	n	int	PARAM_AS	1	1	0	2	NO_USE	1
4220	534	4	DSCompiler.java	pow	result	double[]	PARAM_AS	1	1	0	0	ARR_USE	0
4220	534	4	DSCompiler.java	pow	resultOffset	int	PARAM_AS	1	1	0	0	ARRIDX_USE	0
4220	534	4	DSCompiler.java	pow	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
4221	540	4	DSCompiler.java	pow	function	double[]	ARRAY_CREATION	1	0	0	0	ARR_USE	0
4221	540	4	DSCompiler.java	pow	operand	double[]	PARAM_AS	7	1	0	0	ARR_USE	0
4221	540	4	DSCompiler.java	pow	operandOffset	int	PARAM_AS	7	1	0	0	ARRIDX_USE	0
4221	540	4	DSCompiler.java	pow	n	int	PARAM_AS	7	1	0	2	PARAM_USE	1
4221	540	4	DSCompiler.java	pow	result	double[]	PARAM_AS	7	1	0	0	NO_USE	0
4221	540	4	DSCompiler.java	pow	resultOffset	int	PARAM_AS	7	1	0	0	NO_USE	0
4221	540	4	DSCompiler.java	pow	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	0	FIELD_USE	0
4222	591	4	DSCompiler.java	rootN	function	double[]	ARRAY_CREATION	2	0	0	0	ARR_USE	0
4222	591	4	DSCompiler.java	rootN	xk	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
4222	591	4	DSCompiler.java	rootN	operand	double[]	PARAM_AS	3	1	0	0	ARR_USE	0
4222	591	4	DSCompiler.java	rootN	operandOffset	int	PARAM_AS	3	1	0	0	ARRIDX_USE	0
4222	591	4	DSCompiler.java	rootN	n	int	PARAM_AS	3	1	0	2	==	1
4222	591	4	DSCompiler.java	rootN	result	double[]	PARAM_AS	3	1	0	0	NO_USE	0
4222	591	4	DSCompiler.java	rootN	resultOffset	int	PARAM_AS	3	1	0	0	NO_USE	0
4222	591	4	DSCompiler.java	rootN	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	0	FIELD_USE	0
4223	596	6	DSCompiler.java	rootN	function	double[]	ARRAY_CREATION	7	0	0	0	ARR_USE	0
4223	596	6	DSCompiler.java	rootN	xk	double	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
4223	596	6	DSCompiler.java	rootN	operand	double[]	PARAM_AS	8	1	0	0	ARR_USE	0
4223	596	6	DSCompiler.java	rootN	operandOffset	int	PARAM_AS	8	1	0	0	ARRIDX_USE	0
4223	596	6	DSCompiler.java	rootN	n	int	PARAM_AS	8	1	0	2	/	1
4223	596	6	DSCompiler.java	rootN	result	double[]	PARAM_AS	8	1	0	0	NO_USE	0
4223	596	6	DSCompiler.java	rootN	resultOffset	int	PARAM_AS	8	1	0	0	NO_USE	0
4223	596	6	DSCompiler.java	rootN	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	0	FIELD_USE	0
4224	648	4	DSCompiler.java	log	function	double[]	ARRAY_CREATION	2	0	0	0	ARR_USE	0
4224	648	4	DSCompiler.java	log	operand	double[]	PARAM_AS	3	1	0	0	ARR_USE	0
4224	648	4	DSCompiler.java	log	operandOffset	int	PARAM_AS	3	1	0	0	ARRIDX_USE	0
4224	648	4	DSCompiler.java	log	result	double[]	PARAM_AS	3	1	0	0	NO_USE	0
4224	648	4	DSCompiler.java	log	resultOffset	int	PARAM_AS	3	1	0	0	NO_USE	0
4224	648	4	DSCompiler.java	log	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4225	668	4	DSCompiler.java	log1p	function	double[]	ARRAY_CREATION	2	0	0	0	ARR_USE	0
4225	668	4	DSCompiler.java	log1p	operand	double[]	PARAM_AS	3	1	0	0	ARR_USE	0
4225	668	4	DSCompiler.java	log1p	operandOffset	int	PARAM_AS	3	1	0	0	ARRIDX_USE	0
4225	668	4	DSCompiler.java	log1p	result	double[]	PARAM_AS	3	1	0	0	NO_USE	0
4225	668	4	DSCompiler.java	log1p	resultOffset	int	PARAM_AS	3	1	0	0	NO_USE	0
4225	668	4	DSCompiler.java	log1p	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4226	688	4	DSCompiler.java	log10	function	double[]	ARRAY_CREATION	2	0	0	0	ARR_USE	0
4226	688	4	DSCompiler.java	log10	operand	double[]	PARAM_AS	3	1	0	0	ARR_USE	0
4226	688	4	DSCompiler.java	log10	operandOffset	int	PARAM_AS	3	1	0	0	ARRIDX_USE	0
4226	688	4	DSCompiler.java	log10	result	double[]	PARAM_AS	3	1	0	0	NO_USE	0
4226	688	4	DSCompiler.java	log10	resultOffset	int	PARAM_AS	3	1	0	0	NO_USE	0
4226	688	4	DSCompiler.java	log10	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4227	708	4	DSCompiler.java	cos	function	double[]	ARRAY_CREATION	2	0	0	0	ARR_USE	0
4227	708	4	DSCompiler.java	cos	operand	double[]	PARAM_AS	3	1	0	0	ARR_USE	0
4227	708	4	DSCompiler.java	cos	operandOffset	int	PARAM_AS	3	1	0	0	ARRIDX_USE	0
4227	708	4	DSCompiler.java	cos	result	double[]	PARAM_AS	3	1	0	0	NO_USE	0
4227	708	4	DSCompiler.java	cos	resultOffset	int	PARAM_AS	3	1	0	0	NO_USE	0
4227	708	4	DSCompiler.java	cos	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4228	726	4	DSCompiler.java	sin	function	double[]	ARRAY_CREATION	2	0	0	0	ARR_USE	0
4228	726	4	DSCompiler.java	sin	operand	double[]	PARAM_AS	3	1	0	0	ARR_USE	0
4228	726	4	DSCompiler.java	sin	operandOffset	int	PARAM_AS	3	1	0	0	ARRIDX_USE	0
4228	726	4	DSCompiler.java	sin	result	double[]	PARAM_AS	3	1	0	0	NO_USE	0
4228	726	4	DSCompiler.java	sin	resultOffset	int	PARAM_AS	3	1	0	0	NO_USE	0
4228	726	4	DSCompiler.java	sin	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4229	745	4	DSCompiler.java	tan	function	double[]	ARRAY_CREATION	3	0	0	0	ARR_USE	0
4229	745	4	DSCompiler.java	tan	t	double	tan()	2	0	0	0	*	0
4229	745	4	DSCompiler.java	tan	operand	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4229	745	4	DSCompiler.java	tan	operandOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4229	745	4	DSCompiler.java	tan	result	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4229	745	4	DSCompiler.java	tan	resultOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4229	745	4	DSCompiler.java	tan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4230	754	10	DSCompiler.java	tan	k	int	+	2	0	1	2	-	1
4230	754	10	DSCompiler.java	tan	v	double	0	4	0	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	n	int	1	5	0	1	1	NO_USE	0
4230	754	10	DSCompiler.java	tan	p	double[]	ARRAY_CREATION	8	0	1	0	ARR_USE	0
4230	754	10	DSCompiler.java	tan	t2	double	*	6	0	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	function	double[]	ARRAY_CREATION	12	0	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	t	double	tan()	11	0	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	operand	double[]	PARAM_AS	13	1	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	operandOffset	int	PARAM_AS	13	1	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	result	double[]	PARAM_AS	13	1	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	resultOffset	int	PARAM_AS	13	1	1	0	NO_USE	0
4230	754	10	DSCompiler.java	tan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4231	758	12	DSCompiler.java	tan	k	int	+	6	0	1	2	NO_USE	1
4231	758	12	DSCompiler.java	tan	v	double	0	8	0	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	n	int	1	9	0	1	1	NO_USE	0
4231	758	12	DSCompiler.java	tan	p	double[]	ARRAY_CREATION	12	0	1	0	ARR_USE	0
4231	758	12	DSCompiler.java	tan	t2	double	*	10	0	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	function	double[]	ARRAY_CREATION	16	0	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	t	double	tan()	15	0	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	operand	double[]	PARAM_AS	17	1	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	operandOffset	int	PARAM_AS	17	1	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	result	double[]	PARAM_AS	17	1	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	resultOffset	int	PARAM_AS	17	1	1	0	NO_USE	0
4231	758	12	DSCompiler.java	tan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4232	763	8	DSCompiler.java	tan	v	double	0	13	0	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	n	int	1	14	0	1	1	NO_USE	1
4232	763	8	DSCompiler.java	tan	p	double[]	ARRAY_CREATION	17	0	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	t2	double	*	15	0	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	function	double[]	ARRAY_CREATION	21	0	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	t	double	tan()	20	0	1	0	OTHER_USE	0
4232	763	8	DSCompiler.java	tan	operand	double[]	PARAM_AS	22	1	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	operandOffset	int	PARAM_AS	22	1	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	result	double[]	PARAM_AS	22	1	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	resultOffset	int	PARAM_AS	22	1	1	0	NO_USE	0
4232	763	8	DSCompiler.java	tan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4233	782	4	DSCompiler.java	acos	function	double[]	ARRAY_CREATION	3	0	0	0	ARR_USE	0
4233	782	4	DSCompiler.java	acos	x	double	ARRAY_ACCESS	2	0	0	0	*	0
4233	782	4	DSCompiler.java	acos	operand	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4233	782	4	DSCompiler.java	acos	operandOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4233	782	4	DSCompiler.java	acos	result	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4233	782	4	DSCompiler.java	acos	resultOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4233	782	4	DSCompiler.java	acos	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4234	794	10	DSCompiler.java	acos	k	int	-	2	0	1	2	-	1
4234	794	10	DSCompiler.java	acos	v	double	0	4	0	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	n	int	2	5	0	1	1	*	0
4234	794	10	DSCompiler.java	acos	p	double[]	ARRAY_CREATION	11	0	1	0	ARR_USE	0
4234	794	10	DSCompiler.java	acos	x2	double	*	9	0	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	f	double	/	8	0	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	coeff	double	sqrt()	7	0	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	function	double[]	ARRAY_CREATION	15	0	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	x	double	ARRAY_ACCESS	14	0	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	operand	double[]	PARAM_AS	16	1	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	operandOffset	int	PARAM_AS	16	1	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	result	double[]	PARAM_AS	16	1	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	resultOffset	int	PARAM_AS	16	1	1	0	NO_USE	0
4234	794	10	DSCompiler.java	acos	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4235	798	12	DSCompiler.java	acos	k	int	-	6	0	1	2	NO_USE	1
4235	798	12	DSCompiler.java	acos	v	double	0	8	0	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	n	int	2	9	0	1	1	NO_USE	0
4235	798	12	DSCompiler.java	acos	p	double[]	ARRAY_CREATION	15	0	1	0	ARR_USE	0
4235	798	12	DSCompiler.java	acos	x2	double	*	13	0	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	f	double	/	12	0	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	coeff	double	sqrt()	11	0	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	function	double[]	ARRAY_CREATION	19	0	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	x	double	ARRAY_ACCESS	18	0	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	operand	double[]	PARAM_AS	20	1	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	operandOffset	int	PARAM_AS	20	1	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	result	double[]	PARAM_AS	20	1	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	resultOffset	int	PARAM_AS	20	1	1	0	NO_USE	0
4235	798	12	DSCompiler.java	acos	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4236	803	8	DSCompiler.java	acos	v	double	0	13	0	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	n	int	2	14	0	1	1	NO_USE	1
4236	803	8	DSCompiler.java	acos	p	double[]	ARRAY_CREATION	20	0	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	x2	double	*	18	0	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	f	double	/	17	0	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	coeff	double	sqrt()	16	0	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	function	double[]	ARRAY_CREATION	24	0	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	x	double	ARRAY_ACCESS	23	0	1	0	OTHER_USE	0
4236	803	8	DSCompiler.java	acos	operand	double[]	PARAM_AS	25	1	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	operandOffset	int	PARAM_AS	25	1	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	result	double[]	PARAM_AS	25	1	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	resultOffset	int	PARAM_AS	25	1	1	0	NO_USE	0
4236	803	8	DSCompiler.java	acos	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4237	823	4	DSCompiler.java	asin	function	double[]	ARRAY_CREATION	3	0	0	0	ARR_USE	0
4237	823	4	DSCompiler.java	asin	x	double	ARRAY_ACCESS	2	0	0	0	*	0
4237	823	4	DSCompiler.java	asin	operand	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4237	823	4	DSCompiler.java	asin	operandOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4237	823	4	DSCompiler.java	asin	result	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4237	823	4	DSCompiler.java	asin	resultOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4237	823	4	DSCompiler.java	asin	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4238	835	10	DSCompiler.java	asin	k	int	-	2	0	1	2	-	1
4238	835	10	DSCompiler.java	asin	v	double	0	4	0	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	n	int	2	5	0	1	1	*	0
4238	835	10	DSCompiler.java	asin	p	double[]	ARRAY_CREATION	11	0	1	0	ARR_USE	0
4238	835	10	DSCompiler.java	asin	x2	double	*	9	0	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	f	double	/	8	0	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	coeff	double	sqrt()	7	0	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	function	double[]	ARRAY_CREATION	15	0	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	x	double	ARRAY_ACCESS	14	0	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	operand	double[]	PARAM_AS	16	1	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	operandOffset	int	PARAM_AS	16	1	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	result	double[]	PARAM_AS	16	1	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	resultOffset	int	PARAM_AS	16	1	1	0	NO_USE	0
4238	835	10	DSCompiler.java	asin	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4239	839	12	DSCompiler.java	asin	k	int	-	6	0	1	2	NO_USE	1
4239	839	12	DSCompiler.java	asin	v	double	0	8	0	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	n	int	2	9	0	1	1	NO_USE	0
4239	839	12	DSCompiler.java	asin	p	double[]	ARRAY_CREATION	15	0	1	0	ARR_USE	0
4239	839	12	DSCompiler.java	asin	x2	double	*	13	0	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	f	double	/	12	0	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	coeff	double	sqrt()	11	0	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	function	double[]	ARRAY_CREATION	19	0	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	x	double	ARRAY_ACCESS	18	0	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	operand	double[]	PARAM_AS	20	1	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	operandOffset	int	PARAM_AS	20	1	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	result	double[]	PARAM_AS	20	1	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	resultOffset	int	PARAM_AS	20	1	1	0	NO_USE	0
4239	839	12	DSCompiler.java	asin	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4240	844	8	DSCompiler.java	asin	v	double	0	13	0	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	n	int	2	14	0	1	1	NO_USE	1
4240	844	8	DSCompiler.java	asin	p	double[]	ARRAY_CREATION	20	0	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	x2	double	*	18	0	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	f	double	/	17	0	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	coeff	double	sqrt()	16	0	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	function	double[]	ARRAY_CREATION	24	0	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	x	double	ARRAY_ACCESS	23	0	1	0	OTHER_USE	0
4240	844	8	DSCompiler.java	asin	operand	double[]	PARAM_AS	25	1	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	operandOffset	int	PARAM_AS	25	1	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	result	double[]	PARAM_AS	25	1	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	resultOffset	int	PARAM_AS	25	1	1	0	NO_USE	0
4240	844	8	DSCompiler.java	asin	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4241	864	4	DSCompiler.java	atan	function	double[]	ARRAY_CREATION	3	0	0	0	ARR_USE	0
4241	864	4	DSCompiler.java	atan	x	double	ARRAY_ACCESS	2	0	0	0	*	0
4241	864	4	DSCompiler.java	atan	operand	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4241	864	4	DSCompiler.java	atan	operandOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4241	864	4	DSCompiler.java	atan	result	double[]	PARAM_AS	4	1	0	0	NO_USE	0
4241	864	4	DSCompiler.java	atan	resultOffset	int	PARAM_AS	4	1	0	0	NO_USE	0
4241	864	4	DSCompiler.java	atan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	1
4242	876	10	DSCompiler.java	atan	k	int	-	2	0	1	2	-	1
4242	876	10	DSCompiler.java	atan	v	double	0	4	0	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	n	int	2	5	0	1	1	*	0
4242	876	10	DSCompiler.java	atan	q	double[]	ARRAY_CREATION	11	0	1	0	ARR_USE	0
4242	876	10	DSCompiler.java	atan	x2	double	*	9	0	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	f	double	/	8	0	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	coeff	double	NAME	7	0	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	function	double[]	ARRAY_CREATION	15	0	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	x	double	ARRAY_ACCESS	14	0	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	operand	double[]	PARAM_AS	16	1	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	operandOffset	int	PARAM_AS	16	1	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	result	double[]	PARAM_AS	16	1	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	resultOffset	int	PARAM_AS	16	1	1	0	NO_USE	0
4242	876	10	DSCompiler.java	atan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4243	880	12	DSCompiler.java	atan	k	int	-	6	0	1	2	NO_USE	1
4243	880	12	DSCompiler.java	atan	v	double	0	8	0	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	n	int	2	9	0	1	1	NO_USE	0
4243	880	12	DSCompiler.java	atan	q	double[]	ARRAY_CREATION	15	0	1	0	ARR_USE	0
4243	880	12	DSCompiler.java	atan	x2	double	*	13	0	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	f	double	/	12	0	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	coeff	double	NAME	11	0	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	function	double[]	ARRAY_CREATION	19	0	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	x	double	ARRAY_ACCESS	18	0	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	operand	double[]	PARAM_AS	20	1	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	operandOffset	int	PARAM_AS	20	1	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	result	double[]	PARAM_AS	20	1	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	resultOffset	int	PARAM_AS	20	1	1	0	NO_USE	0
4243	880	12	DSCompiler.java	atan	THIS	DSCompiler	UNKNOWN_AS	2147483647	0	1	1	NO_USE	0
4244	885	8	DSCompiler.java	atan	v	double	0	13	0	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	n	int	2	14	0	1	1	NO_USE	1
4244	885	8	DSCompiler.java	atan	q	double[]	ARRAY_CREATION	20	0	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	x2	double	*	18	0	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	f	double	/	17	0	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	coeff	double	NAME	16	0	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	function	double[]	ARRAY_CREATION	24	0	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	x	double	ARRAY_ACCESS	23	0	1	0	OTHER_USE	0
4244	885	8	DSCompiler.java	atan	operand	double[]	PARAM_AS	25	1	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	operandOffset	int	PARAM_AS	25	1	1	0	NO_USE	0
4244	885	8	DSCompiler.java	atan	result	double[]	PARAM_AS	25	1	1	0	NO_USE	0
