id	line	column	filename	methodname	varname	vartype	else	return	right
731	637	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() > 0.9999999999
731	637	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() < -0.9999999999
732	646	11	Rotation.java	getAngles	order	RotationOrder	1	CardanEulerSingularityException:RET	$ == RotationOrder.ZYX
733	655	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() < -0.9999999999
733	655	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() > 0.9999999999
734	664	11	Rotation.java	getAngles	order	RotationOrder	1	CardanEulerSingularityException:RET	$ == RotationOrder.XYX
735	673	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() > 0.9999999999
735	673	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() < -0.9999999999
736	682	11	Rotation.java	getAngles	order	RotationOrder	1	CardanEulerSingularityException:RET	$ == RotationOrder.XZX
737	691	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() < -0.9999999999
737	691	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getX() > 0.9999999999
738	700	11	Rotation.java	getAngles	order	RotationOrder	1	CardanEulerSingularityException:RET	$ == RotationOrder.YXY
739	709	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() > 0.9999999999
739	709	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() < -0.9999999999
740	718	11	Rotation.java	getAngles	order	RotationOrder	1	CardanEulerSingularityException:RET	$ == RotationOrder.YZY
741	727	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() > 0.9999999999
741	727	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getY() < -0.9999999999
742	736	11	Rotation.java	getAngles	order	RotationOrder	1	CardanEulerSingularityException:RET	$ == RotationOrder.ZXZ
743	745	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getZ() < -0.9999999999
743	745	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getZ() > 0.9999999999
744	763	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getZ() > 0.9999999999
744	763	6	Rotation.java	getAngles	v2	Vector3D	0	CardanEulerSingularityException	$.getZ() < -0.9999999999
12436	961	4	Rotation.java	orthogonalizeMatrix	i	int	0	NIL-WHILE	++$ < 11
745	1002	6	Rotation.java	orthogonalizeMatrix	fn	double	0	RET	FastMath.abs(fn1 - $) <= threshold
745	1002	6	Rotation.java	orthogonalizeMatrix	fn1	double	0	RET	FastMath.abs($ - fn) <= threshold
745	1002	6	Rotation.java	orthogonalizeMatrix	threshold	double	0	RET	FastMath.abs(fn1 - fn) <= $
14417	108	4	RungeKuttaIntegrator.java	integrate	i	int	0	NIL-FOR	$ < stages
14417	108	4	RungeKuttaIntegrator.java	integrate	stages	int	0	NIL-FOR	i < $
14418	127	4	RungeKuttaIntegrator.java	integrate	THIS	RungeKuttaIntegrator	0	NIL-DOWHILE	$.isLastStep
14419	135	6	RungeKuttaIntegrator.java	integrate	k	int	0	NIL-FOR	$ < stages
14419	135	6	RungeKuttaIntegrator.java	integrate	stages	int	0	NIL-FOR	k < $
14420	137	10	RungeKuttaIntegrator.java	integrate	THIS	RungeKuttaIntegrator	0	NIL-FOR	j < y0.$.length
14420	137	10	RungeKuttaIntegrator.java	integrate	j	int	0	NIL-FOR	$ < y0.length
14420	137	10	RungeKuttaIntegrator.java	integrate	y0	double[]	0	NIL-FOR	j < $.length
14421	139	14	RungeKuttaIntegrator.java	integrate	l	int	0	NIL-FOR	$ < k
14421	139	14	RungeKuttaIntegrator.java	integrate	k	int	0	NIL-FOR	l < $
14422	150	6	RungeKuttaIntegrator.java	integrate	THIS	RungeKuttaIntegrator	0	NIL-FOR	j < y0.$.length
14422	150	6	RungeKuttaIntegrator.java	integrate	j	int	0	NIL-FOR	$ < y0.length
14422	150	6	RungeKuttaIntegrator.java	integrate	y0	double[]	0	NIL-FOR	j < $.length
14423	152	10	RungeKuttaIntegrator.java	integrate	l	int	0	NIL-FOR	$ < stages
14423	152	10	RungeKuttaIntegrator.java	integrate	stages	int	0	NIL-FOR	l < $
3522	164	6	RungeKuttaIntegrator.java	integrate	THIS	RungeKuttaIntegrator	0	DEF	$.isLastStep
3523	172	10	RungeKuttaIntegrator.java	integrate	nextIsLast	boolean	0	DEF	$
3412	87	4	RungeKuttaStepInterpolator.java	RungeKuttaStepInterpolator	THIS	RungeKuttaStepInterpolator	1	DEF	interpolator.$.currentState != null
3412	87	4	RungeKuttaStepInterpolator.java	RungeKuttaStepInterpolator	interpolator	RungeKuttaStepInterpolator	1	DEF	$.currentState != null
14317	92	6	RungeKuttaStepInterpolator.java	RungeKuttaStepInterpolator	THIS	RungeKuttaStepInterpolator	0	NIL-FOR	k < interpolator.$.yDotK.$.length
14317	92	6	RungeKuttaStepInterpolator.java	RungeKuttaStepInterpolator	k	int	0	NIL-FOR	$ < interpolator.yDotK.length
14317	92	6	RungeKuttaStepInterpolator.java	RungeKuttaStepInterpolator	interpolator	RungeKuttaStepInterpolator	0	NIL-FOR	k < $.yDotK.length
14318	157	4	RungeKuttaStepInterpolator.java	writeExternal	i	int	0	NIL-FOR	$ < n
14318	157	4	RungeKuttaStepInterpolator.java	writeExternal	n	int	0	NIL-FOR	i < $
14319	163	4	RungeKuttaStepInterpolator.java	writeExternal	k	int	0	NIL-FOR	$ < kMax
14319	163	4	RungeKuttaStepInterpolator.java	writeExternal	kMax	int	0	NIL-FOR	k < $
14320	164	6	RungeKuttaStepInterpolator.java	writeExternal	i	int	0	NIL-FOR	$ < n
14320	164	6	RungeKuttaStepInterpolator.java	writeExternal	n	int	0	NIL-FOR	i < $
3413	183	4	RungeKuttaStepInterpolator.java	readExternal	n	int	1	DEF	$ < 0
14321	187	6	RungeKuttaStepInterpolator.java	readExternal	i	int	0	NIL-FOR	$ < n
14321	187	6	RungeKuttaStepInterpolator.java	readExternal	n	int	0	NIL-FOR	i < $
14322	194	4	RungeKuttaStepInterpolator.java	readExternal	k	int	0	NIL-FOR	$ < kMax
14322	194	4	RungeKuttaStepInterpolator.java	readExternal	kMax	int	0	NIL-FOR	k < $
14323	196	6	RungeKuttaStepInterpolator.java	readExternal	i	int	0	NIL-FOR	$ < n
14323	196	6	RungeKuttaStepInterpolator.java	readExternal	n	int	0	NIL-FOR	i < $
3414	203	4	RungeKuttaStepInterpolator.java	readExternal	THIS	RungeKuttaStepInterpolator	1	DEF	$.currentState != null
1250	109	8	SaddlePointExpansion.java	getStirlingError	z	double	1	DEF	$ < 15.0
1251	111	12	SaddlePointExpansion.java	getStirlingError	z2	double	1	DEF	FastMath.floor($) == $
1252	147	8	SaddlePointExpansion.java	getDeviancePart	x	double	1	DEF	FastMath.abs($ - mu) < 0.1 * ($ + mu)
1252	147	8	SaddlePointExpansion.java	getDeviancePart	mu	double	1	DEF	FastMath.abs(x - $) < 0.1 * (x + $)
12515	155	12	SaddlePointExpansion.java	getDeviancePart	s1	double	0	NIL-WHILE	$ != s
12515	155	12	SaddlePointExpansion.java	getDeviancePart	s	double	0	NIL-WHILE	s1 != $
1253	180	8	SaddlePointExpansion.java	logBinomialProbability	x	int	1	DEF	$ == 0
1254	181	12	SaddlePointExpansion.java	logBinomialProbability	p	double	1	DEF	$ < 0.1
1255	186	15	SaddlePointExpansion.java	logBinomialProbability	x	int	1	DEF	$ == n
1255	186	15	SaddlePointExpansion.java	logBinomialProbability	n	int	1	DEF	x == $
1256	187	12	SaddlePointExpansion.java	logBinomialProbability	q	double	1	DEF	$ < 0.1
1640	70	8	SchurTransformer.java	SchurTransformer	matrix	RealMatrix	0	NonSquareMatrixException	$.isSquare()
1641	93	8	SchurTransformer.java	getP	THIS	SchurTransformer	0	DEF	$.cachedP == null
1642	106	8	SchurTransformer.java	getPT	THIS	SchurTransformer	0	DEF	$.cachedPt == null
1643	120	8	SchurTransformer.java	getT	THIS	SchurTransformer	0	DEF	$.cachedT == null
13049	144	8	SchurTransformer.java	transform	iu	int	0	NIL-WHILE	$ >= 0
1644	150	12	SchurTransformer.java	transform	il	int	1	DEF	$ == iu
1644	150	12	SchurTransformer.java	transform	iu	int	1	DEF	il == $
1645	155	19	SchurTransformer.java	transform	il	int	1	DEF	$ == iu - 1
1645	155	19	SchurTransformer.java	transform	iu	int	1	DEF	il == $ - 1
1646	162	16	SchurTransformer.java	transform	q	double	0	DEF	$ >= 0
1647	164	20	SchurTransformer.java	transform	p	double	1	DEF	$ >= 0
13050	178	20	SchurTransformer.java	transform	j	int	0	NIL-FOR	$ < n
13050	178	20	SchurTransformer.java	transform	n	int	0	NIL-FOR	j < $
13051	185	20	SchurTransformer.java	transform	i	int	0	NIL-FOR	$ <= iu
13051	185	20	SchurTransformer.java	transform	iu	int	0	NIL-FOR	i <= $
13052	192	20	SchurTransformer.java	transform	i	int	0	NIL-FOR	$ <= n - 1
13052	192	20	SchurTransformer.java	transform	n	int	0	NIL-FOR	i <= $ - 1
1648	205	16	SchurTransformer.java	transform	iteration	int	0	MaxCountExceededException	++$ > MAX_ITERATIONS
13053	226	8	SchurTransformer.java	getNorm	THIS	SchurTransformer	0	NIL-FOR	i < $.matrixT.$.length
13053	226	8	SchurTransformer.java	getNorm	i	int	0	NIL-FOR	$ < matrixT.length
13054	228	12	SchurTransformer.java	getNorm	THIS	SchurTransformer	0	NIL-FOR	j < $.matrixT.$.length
13054	228	12	SchurTransformer.java	getNorm	j	int	0	NIL-FOR	$ < matrixT.length
13055	244	8	SchurTransformer.java	findSmallSubDiagonalElement	l	int	0	NIL-WHILE	$ > 0
1649	246	12	SchurTransformer.java	findSmallSubDiagonalElement	s	double	0	DEF	$ == 0.0
1650	249	12	SchurTransformer.java	findSmallSubDiagonalElement	THIS	SchurTransformer	0	DEF	FastMath.abs($.matrixT[l][l - 1]) < $.epsilon * s
1650	249	12	SchurTransformer.java	findSmallSubDiagonalElement	s	double	0	DEF	FastMath.abs(matrixT[l][l - 1]) < epsilon * $
1650	249	12	SchurTransformer.java	findSmallSubDiagonalElement	l	int	0	DEF	FastMath.abs(matrixT[$][$ - 1]) < epsilon * s
1651	269	8	SchurTransformer.java	computeShift	l	int	0	DEF	$ < idx
1651	269	8	SchurTransformer.java	computeShift	idx	int	0	DEF	l < $
1652	275	8	SchurTransformer.java	computeShift	iteration	int	0	DEF	$ == 10
13056	277	12	SchurTransformer.java	computeShift	i	int	0	NIL-FOR	$ <= idx
13056	277	12	SchurTransformer.java	computeShift	idx	int	0	NIL-FOR	i <= $
1653	287	8	SchurTransformer.java	computeShift	iteration	int	0	DEF	$ == 30
1654	290	12	SchurTransformer.java	computeShift	s	double	0	DEF	$ > 0.0
1655	292	16	SchurTransformer.java	computeShift	THIS	SchurTransformer	0	DEF	shift.$.y < shift.$.x
1655	292	16	SchurTransformer.java	computeShift	shift	ShiftInfo	0	DEF	$.y < $.x
13057	296	16	SchurTransformer.java	computeShift	i	int	0	NIL-FOR	$ <= idx
13057	296	16	SchurTransformer.java	computeShift	idx	int	0	NIL-FOR	i <= $
13058	317	8	SchurTransformer.java	initQRStep	im	int	0	NIL-WHILE	$ >= il
13058	317	8	SchurTransformer.java	initQRStep	il	int	0	NIL-WHILE	im >= $
1656	325	12	SchurTransformer.java	initQRStep	im	int	0	DEF	$ == il
1656	325	12	SchurTransformer.java	initQRStep	il	int	0	DEF	im == $
1657	334	12	SchurTransformer.java	initQRStep	THIS	SchurTransformer	0	DEF	lhs < $.epsilon * rhs
1657	334	12	SchurTransformer.java	initQRStep	lhs	double	0	DEF	$ < epsilon * rhs
1657	334	12	SchurTransformer.java	initQRStep	rhs	double	0	DEF	lhs < epsilon * $
13059	360	8	SchurTransformer.java	performDoubleQRStep	k	int	0	NIL-FOR	$ <= iu - 1
13059	360	8	SchurTransformer.java	performDoubleQRStep	iu	int	0	NIL-FOR	k <= $ - 1
1658	362	12	SchurTransformer.java	performDoubleQRStep	k	int	0	DEF	$ != im
1658	362	12	SchurTransformer.java	performDoubleQRStep	im	int	0	DEF	k != $
1659	367	16	SchurTransformer.java	performDoubleQRStep	THIS	SchurTransformer	0	DEF	Precision.equals(shift.$.x, 0.0, $.epsilon)
1659	367	16	SchurTransformer.java	performDoubleQRStep	shift	ShiftInfo	0	DEF	Precision.equals($.x, 0.0, epsilon)
1660	373	12	SchurTransformer.java	performDoubleQRStep	THIS	SchurTransformer	0	DEF	shift.$.x == 0.0
1660	373	12	SchurTransformer.java	performDoubleQRStep	shift	ShiftInfo	0	DEF	$.x == 0.0
1661	377	12	SchurTransformer.java	performDoubleQRStep	p	double	0	DEF	$ < 0.0
1662	380	12	SchurTransformer.java	performDoubleQRStep	s	double	0	DEF	$ != 0.0
1663	381	16	SchurTransformer.java	performDoubleQRStep	k	int	1	DEF	$ != im
1663	381	16	SchurTransformer.java	performDoubleQRStep	im	int	1	DEF	k != $
1664	383	23	SchurTransformer.java	performDoubleQRStep	il	int	0	DEF	$ != im
1664	383	23	SchurTransformer.java	performDoubleQRStep	im	int	0	DEF	il != $
13060	394	16	SchurTransformer.java	performDoubleQRStep	j	int	0	NIL-FOR	$ < n
13060	394	16	SchurTransformer.java	performDoubleQRStep	n	int	0	NIL-FOR	j < $
1665	396	20	SchurTransformer.java	performDoubleQRStep	notlast	boolean	0	DEF	$
13061	405	16	SchurTransformer.java	performDoubleQRStep	i	int	0	NIL-FOR	$ <= FastMath.min(iu, k + 3)
13061	405	16	SchurTransformer.java	performDoubleQRStep	k	int	0	NIL-FOR	i <= FastMath.min(iu, $ + 3)
13061	405	16	SchurTransformer.java	performDoubleQRStep	iu	int	0	NIL-FOR	i <= FastMath.min($, k + 3)
1666	407	20	SchurTransformer.java	performDoubleQRStep	notlast	boolean	0	DEF	$
13062	417	16	SchurTransformer.java	performDoubleQRStep	i	int	0	NIL-FOR	$ <= high
13062	417	16	SchurTransformer.java	performDoubleQRStep	high	int	0	NIL-FOR	i <= $
1667	419	20	SchurTransformer.java	performDoubleQRStep	notlast	boolean	0	DEF	$
13063	430	8	SchurTransformer.java	performDoubleQRStep	i	int	0	NIL-FOR	$ <= iu
13063	430	8	SchurTransformer.java	performDoubleQRStep	iu	int	0	NIL-FOR	i <= $
1668	432	12	SchurTransformer.java	performDoubleQRStep	i	int	0	DEF	$ > im + 2
1668	432	12	SchurTransformer.java	performDoubleQRStep	im	int	0	DEF	i > $ + 2
2696	49	8	SearchInterval.java	SearchInterval	lo	double	0	NumberIsTooLargeException	$ >= hi
2696	49	8	SearchInterval.java	SearchInterval	hi	double	0	NumberIsTooLargeException	lo >= $
2697	52	8	SearchInterval.java	SearchInterval	lo	double	0	OutOfRangeException	init < $
2697	52	8	SearchInterval.java	SearchInterval	hi	double	0	OutOfRangeException	init > $
2697	52	8	SearchInterval.java	SearchInterval	init	double	0	OutOfRangeException	$ > hi
2697	52	8	SearchInterval.java	SearchInterval	init	double	0	OutOfRangeException	$ < lo
4113	87	8	SecantSolver.java	doSolve	f0	double	0	RET	$ == 0.0
4114	90	8	SecantSolver.java	doSolve	f1	double	0	RET	$ == 0.0
4115	111	12	SecantSolver.java	doSolve	fx	double	0	RET	$ == 0.0
4116	124	12	SecantSolver.java	doSolve	f1	double	0	RET	FastMath.abs($) <= ftol
4116	124	12	SecantSolver.java	doSolve	ftol	double	0	RET	FastMath.abs(f1) <= $
4117	130	12	SecantSolver.java	doSolve	x0	double	0	RET	FastMath.abs(x1 - $) < FastMath.max(rtol * FastMath.abs(x1), atol)
4117	130	12	SecantSolver.java	doSolve	x1	double	0	RET	FastMath.abs($ - x0) < FastMath.max(rtol * FastMath.abs($), atol)
4117	130	12	SecantSolver.java	doSolve	atol	double	0	RET	FastMath.abs(x1 - x0) < FastMath.max(rtol * FastMath.abs(x1), $)
4117	130	12	SecantSolver.java	doSolve	rtol	double	0	RET	FastMath.abs(x1 - x0) < FastMath.max($ * FastMath.abs(x1), atol)
2291	82	8	SecondMoment.java	increment	THIS	SecondMoment	0	DEF	$.n < 1
826	97	8	Segment.java	distance	r	double	1	RET	$ < 0
826	97	8	Segment.java	distance	r	double	1	RET	$ > 1
2301	268	8	SemiVariance.java	evaluate	THIS	SemiVariance	1	RET	values.$.length == 0
2301	268	8	SemiVariance.java	evaluate	values	double[]	1	RET	$.length == 0
2302	271	12	SemiVariance.java	evaluate	THIS	SemiVariance	1	RET	values.$.length == 1
2302	271	12	SemiVariance.java	evaluate	values	double[]	1	RET	$.length == 1
13683	278	16	SemiVariance.java	evaluate	i	int	0	NIL-FOR	$ < length
13683	278	16	SemiVariance.java	evaluate	length	int	0	NIL-FOR	i < $
2303	279	20	SemiVariance.java	evaluate	i	int	0	DEF	(values[$] > cutoff) == booleanDirection
2303	279	20	SemiVariance.java	evaluate	booleanDirection	boolean	0	DEF	(values[i] > cutoff) == $
2303	279	20	SemiVariance.java	evaluate	values	double[]	0	DEF	($[i] > cutoff) == booleanDirection
2303	279	20	SemiVariance.java	evaluate	cutoff	double	0	DEF	(values[i] > $) == booleanDirection
2304	285	16	SemiVariance.java	evaluate	corrected	boolean	1	RET	$
4036	172	8	Sigmoid.java	value	exp	double	1	DEF	Double.isInfinite($)
14630	190	12	Sigmoid.java	value	THIS	Sigmoid	0	NIL-FOR	n < f.$.length
14630	190	12	Sigmoid.java	value	n	int	0	NIL-FOR	$ < f.length
14630	190	12	Sigmoid.java	value	f	double[]	0	NIL-FOR	n < $.length
14631	195	16	Sigmoid.java	value	k	int	0	NIL-FOR	$ >= 0
4037	197	20	Sigmoid.java	value	k	int	1	DEF	$ > 1
2773	90	8	SimplePointChecker.java	SimplePointChecker	maxIter	int	0	NotStrictlyPositiveException	$ <= 0
2774	116	8	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	$.maxIterationCount != ITERATION_CHECK_DISABLED
2774	116	8	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	iteration >= $.maxIterationCount
2774	116	8	SimplePointChecker.java	converged	iteration	int	0	RET	$ >= maxIterationCount
13868	122	8	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	NIL-FOR	i < p.$.length
13868	122	8	SimplePointChecker.java	converged	i	int	0	NIL-FOR	$ < p.length
13868	122	8	SimplePointChecker.java	converged	p	double[]	0	NIL-FOR	i < $.length
2775	127	12	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	difference > size * $.getRelativeThreshold()
2775	127	12	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	difference > $.getAbsoluteThreshold()
2775	127	12	SimplePointChecker.java	converged	difference	double	0	RET	$ > size * getRelativeThreshold()
2775	127	12	SimplePointChecker.java	converged	difference	double	0	RET	$ > getAbsoluteThreshold()
2775	127	12	SimplePointChecker.java	converged	size	double	0	RET	difference > $ * getRelativeThreshold()
1908	102	8	SimplePointChecker.java	SimplePointChecker	maxIter	int	0	NotStrictlyPositiveException	$ <= 0
1909	128	8	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	$.maxIterationCount != ITERATION_CHECK_DISABLED
1909	128	8	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	iteration >= $.maxIterationCount
1909	128	8	SimplePointChecker.java	converged	iteration	int	0	RET	$ >= maxIterationCount
13370	134	8	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	NIL-FOR	i < p.$.length
13370	134	8	SimplePointChecker.java	converged	i	int	0	NIL-FOR	$ < p.length
13370	134	8	SimplePointChecker.java	converged	p	double[]	0	NIL-FOR	i < $.length
1910	139	12	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	difference > size * $.getRelativeThreshold()
1910	139	12	SimplePointChecker.java	converged	THIS	SimplePointChecker	0	RET	difference > $.getAbsoluteThreshold()
1910	139	12	SimplePointChecker.java	converged	difference	double	0	RET	$ > size * getRelativeThreshold()
1910	139	12	SimplePointChecker.java	converged	difference	double	0	RET	$ > getAbsoluteThreshold()
1910	139	12	SimplePointChecker.java	converged	size	double	0	RET	difference > $ * getRelativeThreshold()
2636	133	8	SimpleRegression.java	addData	THIS	SimpleRegression	1	DEF	$.n == 0
2637	137	12	SimpleRegression.java	addData	THIS	SimpleRegression	0	DEF	$.hasIntercept
2638	149	8	SimpleRegression.java	addData	THIS	SimpleRegression	0	DEF	$.hasIntercept
2639	173	8	SimpleRegression.java	append	THIS	SimpleRegression	1	DEF	$.n == 0
2640	180	12	SimpleRegression.java	append	THIS	SimpleRegression	1	DEF	$.hasIntercept
2641	215	8	SimpleRegression.java	removeData	THIS	SimpleRegression	0	DEF	$.n > 0
2642	216	12	SimpleRegression.java	removeData	THIS	SimpleRegression	1	DEF	$.hasIntercept
13839	259	8	SimpleRegression.java	addData	THIS	SimpleRegression	0	NIL-FOR	i < data.$.length
13839	259	8	SimpleRegression.java	addData	i	int	0	NIL-FOR	$ < data.length
13839	259	8	SimpleRegression.java	addData	data	double[][]	0	NIL-FOR	i < $.length
2643	260	12	SimpleRegression.java	addData	THIS	SimpleRegression	0	ModelSpecificationException	data[i].length < 2
2643	260	12	SimpleRegression.java	addData	i	int	0	ModelSpecificationException	data[$].length < 2
2643	260	12	SimpleRegression.java	addData	data	double[][]	0	ModelSpecificationException	$[i].length < 2
2644	278	8	SimpleRegression.java	addObservation	THIS	SimpleRegression	0	ModelSpecificationException	x.$.length == 0
2644	278	8	SimpleRegression.java	addObservation	x	double[]	0	ModelSpecificationException	$ == null
2644	278	8	SimpleRegression.java	addObservation	x	double[]	0	ModelSpecificationException	$.length == 0
2645	295	8	SimpleRegression.java	addObservations	THIS	SimpleRegression	0	ModelSpecificationException	x.$.length != y.$.length
2645	295	8	SimpleRegression.java	addObservations	x	double[][]	0	ModelSpecificationException	$.length != y.length
2645	295	8	SimpleRegression.java	addObservations	x	double[][]	0	ModelSpecificationException	$ == null
2645	295	8	SimpleRegression.java	addObservations	y	double[]	0	ModelSpecificationException	x.length != $.length
2645	295	8	SimpleRegression.java	addObservations	y	double[]	0	ModelSpecificationException	$ == null
13840	302	8	SimpleRegression.java	addObservations	THIS	SimpleRegression	0	NIL-FOR	i < x.$.length
13840	302	8	SimpleRegression.java	addObservations	i	int	0	NIL-FOR	$ < x.length
13840	302	8	SimpleRegression.java	addObservations	x	double[][]	0	NIL-FOR	i < $.length
2646	303	12	SimpleRegression.java	addObservations	THIS	SimpleRegression	0	DEF	x[i].length == 0
2646	303	12	SimpleRegression.java	addObservations	i	int	0	DEF	x[$].length == 0
2646	303	12	SimpleRegression.java	addObservations	i	int	0	DEF	x[$] == null
2646	303	12	SimpleRegression.java	addObservations	x	double[][]	0	DEF	$[i].length == 0
2646	303	12	SimpleRegression.java	addObservations	x	double[][]	0	DEF	$[i] == null
2647	307	8	SimpleRegression.java	addObservations	obsOk	boolean	0	ModelSpecificationException	$
13841	312	8	SimpleRegression.java	addObservations	THIS	SimpleRegression	0	NIL-FOR	i < x.$.length
13841	312	8	SimpleRegression.java	addObservations	i	int	0	NIL-FOR	$ < x.length
13841	312	8	SimpleRegression.java	addObservations	x	double[][]	0	NIL-FOR	i < $.length
13842	331	8	SimpleRegression.java	removeData	THIS	SimpleRegression	0	NIL-FOR	$.n > 0
13842	331	8	SimpleRegression.java	removeData	THIS	SimpleRegression	0	NIL-FOR	i < data.$.length
13842	331	8	SimpleRegression.java	removeData	i	int	0	NIL-FOR	$ < data.length
13842	331	8	SimpleRegression.java	removeData	data	double[][]	0	NIL-FOR	i < $.length
2648	376	8	SimpleRegression.java	predict	THIS	SimpleRegression	0	RET	$.hasIntercept
2649	432	8	SimpleRegression.java	getSlope	THIS	SimpleRegression	0	RET	$.n < 2
2650	435	8	SimpleRegression.java	getSlope	THIS	SimpleRegression	0	RET	FastMath.abs($.sumXX) < 10 * Double.MIN_VALUE
2651	485	8	SimpleRegression.java	getTotalSumSquares	THIS	SimpleRegression	0	RET	$.n < 2
2652	499	8	SimpleRegression.java	getXSumSquares	THIS	SimpleRegression	0	RET	$.n < 2
2653	545	8	SimpleRegression.java	getMeanSquareError	THIS	SimpleRegression	0	RET	$.n < 3
2654	568	8	SimpleRegression.java	getR	b1	double	0	DEF	$ < 0
2655	606	8	SimpleRegression.java	getInterceptStdErr	THIS	SimpleRegression	0	RET	$.hasIntercept
2656	687	8	SimpleRegression.java	getSlopeConfidenceInterval	THIS	SimpleRegression	0	RET	$.n < 3
2657	690	8	SimpleRegression.java	getSlopeConfidenceInterval	alpha	double	0	OutOfRangeException	$ <= 0
2657	690	8	SimpleRegression.java	getSlopeConfidenceInterval	alpha	double	0	OutOfRangeException	$ >= 1
2658	723	8	SimpleRegression.java	getSignificance	THIS	SimpleRegression	0	RET	$.n < 3
2659	743	6	SimpleRegression.java	getIntercept	THIS	SimpleRegression	0	RET	$.hasIntercept
2660	772	8	SimpleRegression.java	regress	THIS	SimpleRegression	1	NoDataException:RET	$.hasIntercept
2661	773	10	SimpleRegression.java	regress	THIS	SimpleRegression	0	NoDataException	$.n < 3
2662	776	10	SimpleRegression.java	regress	THIS	SimpleRegression	1	RET	FastMath.abs( $.sumXX ) > Precision.SAFE_MIN
2663	799	10	SimpleRegression.java	regress	THIS	SimpleRegression	0	NoDataException	$.n < 2
2664	802	10	SimpleRegression.java	regress	THIS	SimpleRegression	1	RET	Double.isNaN($.sumXX)
2665	827	8	SimpleRegression.java	regress	THIS	SimpleRegression	0	MathIllegalArgumentException	variablesToInclude.$.length == 0
2665	827	8	SimpleRegression.java	regress	variablesToInclude	int[]	0	MathIllegalArgumentException	$.length == 0
2665	827	8	SimpleRegression.java	regress	variablesToInclude	int[]	0	MathIllegalArgumentException	$ == null
2666	830	8	SimpleRegression.java	regress	THIS	SimpleRegression	0	ModelSpecificationException	variablesToInclude.$.length > 1
2666	830	8	SimpleRegression.java	regress	THIS	SimpleRegression	0	ModelSpecificationException	$.hasIntercept
2666	830	8	SimpleRegression.java	regress	THIS	SimpleRegression	0	ModelSpecificationException	variablesToInclude.$.length > 2
2666	830	8	SimpleRegression.java	regress	variablesToInclude	int[]	0	ModelSpecificationException	$.length > 1
2666	830	8	SimpleRegression.java	regress	variablesToInclude	int[]	0	ModelSpecificationException	$.length > 2
2667	836	8	SimpleRegression.java	regress	THIS	SimpleRegression	1	OutOfRangeException:RET	$.hasIntercept
2668	837	12	SimpleRegression.java	regress	THIS	SimpleRegression	1	OutOfRangeException:RET	variablesToInclude.$.length == 2
2668	837	12	SimpleRegression.java	regress	variablesToInclude	int[]	1	OutOfRangeException:RET	$.length == 2
2669	838	16	SimpleRegression.java	regress	variablesToInclude	int[]	1	ModelSpecificationException	$[0] == 1
2670	840	22	SimpleRegression.java	regress	variablesToInclude	int[]	0	OutOfRangeException	$[0] != 0
2671	843	16	SimpleRegression.java	regress	variablesToInclude	int[]	0	OutOfRangeException	$[1] != 1
2672	848	16	SimpleRegression.java	regress	variablesToInclude	int[]	0	OutOfRangeException	$[0] != 0
2672	848	16	SimpleRegression.java	regress	variablesToInclude	int[]	0	OutOfRangeException	$[0] != 1
2673	853	16	SimpleRegression.java	regress	variablesToInclude	int[]	1	RET	$[0] == 0
2674	861	22	SimpleRegression.java	regress	variablesToInclude	int[]	0	RET	$[0] == 1
2675	867	20	SimpleRegression.java	regress	_sxx	double	1	RET	Double.isNaN($)
2676	883	12	SimpleRegression.java	regress	variablesToInclude	int[]	0	OutOfRangeException	$[0] != 0
2694	91	8	SimpleUnivariateValueChecker.java	SimpleUnivariateValueChecker	maxIter	int	0	NotStrictlyPositiveException	$ <= 0
